---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 53-1  2.229e+02  [0 1.000e+00 1.250e-01 9.982e-06]  [3541 0 64]
 ST 53-2  2.247e+02  [-86 4.640e-05 5.801e-06 9.989e-06]  [5383 0 92]
 ST 53-3s 2.255e+02  [-157 1.282e-08 1.602e-09 8.272e-04]  [2242 -1 82]
 ST 54-1  2.272e+02  [0 1.000e+00 1.319e-01 9.993e-06]  [3325 0 63]
 ST 54-2  2.289e+02  [-88 3.610e-05 4.762e-06 9.991e-06]  [5205 0 91]
 ST 54-3s 2.297e+02  [-157 1.402e-08 1.850e-09 7.163e-04]  [2113 0 81]
 ST 55-1  2.312e+02  [0 1.000e+00 1.393e-01 9.988e-06]  [2852 -1 59]
 ST 55-2  2.329e+02  [-86 4.543e-05 6.330e-06 9.997e-06]  [4951 0 91]
 ST 55-3s 2.337e+02  [-156 1.460e-08 2.034e-09 6.520e-04]  [2247 0 82]
 ST 56-1  2.351e+02  [0 1.000e+00 1.471e-01 9.988e-06]  [2626 0 57]
 ST 56-2  2.368e+02  [-86 4.968e-05 7.310e-06 9.981e-06]  [4981 -1 91]
 ST 56-3s 2.377e+02  [-156 1.529e-08 2.249e-09 5.899e-04]  [2311 0 82]
 ST 57-1  2.393e+02  [0 1.000e+00 1.553e-01 9.987e-06]  [3199 -1 61]
 ST 57-2  2.410e+02  [-85 5.521e-05 8.575e-06 9.992e-06]  [5264 0 91]
 ST 57-3s 2.419e+02  [-156 1.453e-08 2.257e-09 5.870e-04]  [2431 -1 83]
 ST 58-1  2.436e+02  [0 1.000e+00 1.650e-01 9.981e-06]  [3398 -1 63]
 ST 58-2  2.454e+02  [-82 7.083e-05 1.169e-05 9.987e-06]  [5327 0 92]
 ST 58-3s 2.463e+02  [-156 1.418e-08 2.339e-09 5.673e-04]  [2620 0 84]
 ST 59-1  2.480e+02  [0 1.000e+00 1.764e-01 9.995e-06]  [3412 -1 64]
 ST 59-2  2.498e+02  [-83 6.694e-05 1.181e-05 9.999e-06]  [5412 0 92]
 ST 59-3s 2.508e+02  [-156 1.442e-08 2.543e-09 5.214e-04]  [2634 -1 84]
 ST 60-1  2.524e+02  [0 1.000e+00 1.902e-01 9.995e-06]  [3293 0 62]
 ST 60-2  2.542e+02  [-85 5.370e-05 1.021e-05 9.997e-06]  [5289 -1 91]
 ST 60-3s 2.551e+02  [-156 1.492e-08 2.838e-09 4.672e-04]  [2569 0 84]
 ST 61-1  2.566e+02  [0 1.000e+00 2.042e-01 9.988e-06]  [2984 0 60]
 ST 61-2  2.584e+02  [-85 5.079e-05 1.037e-05 9.999e-06]  [5182 0 91]
 ST 61-3s 2.593e+02  [-155 1.593e-08 3.252e-09 4.080e-04]  [2572 0 84]
 ST 62-1  2.606e+02  [0 1.000e+00 2.189e-01 9.992e-06]  [2128 -1 50]
 ST 62-2  2.623e+02  [-86 4.697e-05 1.028e-05 9.970e-06]  [4803 0 91]
 ST 62-3s 2.632e+02  [-156 1.475e-08 3.229e-09 4.109e-04]  [2564 0 83]
 ST 63-1  2.648e+02  [0 1.000e+00 2.342e-01 9.984e-06]  [2884 0 54]
 ST 63-2  2.664e+02  [-86 4.637e-05 1.086e-05 9.827e-06]  [4692 -1 90]
 ST 63-3s 2.674e+02  [-155 1.614e-08 3.780e-09 3.510e-04]  [2589 -1 84]
 ST 64-1  2.690e+02  [0 1.000e+00 2.540e-01 9.998e-06]  [3180 0 60]
 ST 64-2  2.705e+02  [-91 2.736e-05 6.950e-06 9.976e-06]  [4491 0 90]
 ST 64-3s 2.714e+02  [-156 1.544e-08 3.922e-09 3.381e-04]  [2431 -1 83]
 ST 65-1  2.731e+02  [0 1.000e+00 2.711e-01 9.986e-06]  [3249 -1 59]
 ST 65-2  2.746e+02  [-94 1.980e-05 5.370e-06 9.988e-06]  [4184 0 89]
 ST 65-3s 2.754e+02  [-156 1.520e-08 4.122e-09 3.216e-04]  [2343 -1 83]
 ST 66-1  2.770e+02  [0 1.000e+00 2.867e-01 9.996e-06]  [3171 0 61]
 ST 66-2  2.783e+02  [-94 1.865e-05 5.346e-06 9.978e-06]  [3789 -1 88]
 ST 66-3s 2.792e+02  [-156 1.530e-08 4.385e-09 3.021e-04]  [2362 0 83]
 ST 67-1  2.807e+02  [0 1.000e+00 3.010e-01 9.983e-06]  [2869 0 58]
 ST 67-2  2.822e+02  [-94 1.905e-05 5.735e-06 9.995e-06]  [4399 -1 90]
 ST 67-3s 2.831e+02  [-155 1.587e-08 4.777e-09 2.777e-04]  [2395 -1 83]
 ST 68-1  2.844e+02  [0 1.000e+00 3.126e-01 9.978e-06]  [2050 0 49]
 ST 68-2  2.859e+02  [-93 2.142e-05 6.697e-06 9.955e-06]  [4288 0 90]
 ST 68-3s 2.868e+02  [-157 1.380e-08 4.316e-09 3.072e-04]  [2411 0 83]
 ST 69-1  2.882e+02  [0 1.000e+00 3.236e-01 9.991e-06]  [2637 -1 56]
 ST 69-2  2.897e+02  [-91 2.689e-05 8.701e-06 9.999e-06]  [4182 -1 89]
 ST 69-3s 2.906e+02  [-155 1.593e-08 5.154e-09 2.574e-04]  [2594 -1 84]
 ST 70-1  2.921e+02  [0 1.000e+00 3.336e-01 9.996e-06]  [2766 0 56]
 ST 70-2  2.936e+02  [-89 3.301e-05 1.101e-05 9.998e-06]  [4233 -1 89]
 ST 70-3s 2.946e+02  [-156 1.535e-08 5.120e-09 2.589e-04]  [2757 0 85]
 ST 71-1  2.961e+02  [0 1.000e+00 3.403e-01 9.996e-06]  [2866 0 58]
 ST 71-2  2.976e+02  [-90 3.075e-05 1.046e-05 9.996e-06]  [4263 0 90]
 ST 71-3s 2.986e+02  [-156 1.507e-08 5.127e-09 2.585e-04]  [2729 0 85]
 ST 72-1  3.001e+02  [0 1.000e+00 3.479e-01 9.985e-06]  [3076 0 60]
 ST 72-2  3.016e+02  [-90 2.868e-05 9.979e-06 9.996e-06]  [4195 -1 90]
 ST 72-3s 3.026e+02  [-156 1.521e-08 5.290e-09 2.506e-04]  [2757 0 85]
 ST 73-1  3.040e+02  [0 1.000e+00 3.537e-01 9.996e-06]  [2618 0 56]
 ST 73-2  3.055e+02  [-92 2.250e-05 7.960e-06 9.991e-06]  [4463 0 90]
 ST 73-3s 3.065e+02  [-156 1.573e-08 5.563e-09 2.384e-04]  [2667 0 84]
