---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 78-1  3.218e+01  [0 1.000e+00 1.168e+03 9.856e-06]  [207 -1 4]
 ST 78-2  3.224e+01  [-76 1.572e-04 1.836e-01 9.661e-06]  [192 -19 15]
 ST 78-3s 3.231e+01  [-176 1.522e-09 1.778e-06 2.203e-03]  [120 -8 8]
 ST 79-1  3.254e+01  [0 1.000e+00 1.161e+03 9.606e-06]  [206 0 5]
 ST 79-2  3.260e+01  [-76 1.562e-04 1.813e-01 9.407e-06]  [195 -21 14]
 ST 79-3s 3.268e+01  [-176 1.474e-09 1.711e-06 2.315e-03]  [119 -8 7]
 ST 80-1  3.294e+01  [0 1.000e+00 1.135e+03 9.826e-06]  [200 -24 4]
 ST 80-2  3.300e+01  [-77 1.335e-04 1.515e-01 9.754e-06]  [194 -21 16]
 ST 80-3s 3.308e+01  [-177 1.310e-09 1.486e-06 2.584e-03]  [119 -7 8]
 ST 81-1  3.335e+01  [0 1.000e+00 1.043e+03 9.863e-06]  [206 0 4]
 ST 81-2  3.342e+01  [-78 1.213e-04 1.265e-01 9.687e-06]  [198 -23 17]
 ST 81-3s 3.350e+01  [-178 1.184e-09 1.235e-06 3.195e-03]  [113 -4 8]
 ST 82-1  3.378e+01  [0 1.000e+00 9.454e+02 9.966e-06]  [201 -25 4]
 ST 82-2  3.387e+01  [-81 8.584e-05 8.115e-02 9.685e-06]  [200 -24 17]
 ST 82-3s 3.394e+01  [-181 8.449e-10 7.988e-07 4.954e-03]  [99 -25 8]
 ST 83-1  3.423e+01  [0 1.000e+00 1.041e+03 9.955e-06]  [197 -23 5]
 ST 83-2  3.431e+01  [-79 1.045e-04 1.088e-01 9.752e-06]  [201 -24 18]
 ST 83-3s 3.438e+01  [-179 1.029e-09 1.072e-06 3.672e-03]  [112 -4 8]
 ST 84-1  3.466e+01  [0 1.000e+00 8.530e+02 9.621e-06]  [194 -22 4]
 ST 84-2  3.473e+01  [-83 6.841e-05 5.835e-02 9.692e-06]  [200 -24 17]
 ST 84-3s 3.481e+01  [-183 6.842e-10 5.836e-07 6.749e-03]  [93 -22 8]
 ST 85-1  3.506e+01  [0 1.000e+00 9.520e+02 9.615e-06]  [197 -23 5]
 ST 85-2  3.514e+01  [-82 7.894e-05 7.515e-02 9.896e-06]  [202 -25 16]
 ST 85-3s 3.522e+01  [-181 7.980e-10 7.597e-07 5.154e-03]  [105 0 7]
 ST 86-1  3.549e+01  [0 1.000e+00 7.670e+02 9.681e-06]  [194 -22 4]
 ST 86-2  3.556e+01  [-86 4.909e-05 3.765e-02 9.778e-06]  [203 -26 16]
 ST 86-3s 3.563e+01  [-185 5.142e-10 3.944e-07 9.923e-03]  [91 -20 7]
 ST 87-1  3.592e+01  [0 1.000e+00 8.844e+02 9.516e-06]  [192 -20 4]
 ST 87-2  3.600e+01  [-83 6.582e-05 5.821e-02 9.572e-06]  [203 -25 18]
 ST 87-3s 3.607e+01  [-183 6.524e-10 5.770e-07 6.562e-03]  [100 -25 8]
 ST 88-1  3.633e+01  [0 1.000e+00 7.162e+02 9.814e-06]  [186 -16 4]
 ST 88-2  3.640e+01  [-86 4.620e-05 3.309e-02 9.917e-06]  [207 -1 20]
 ST 88-3s 3.648e+01  [-185 5.014e-10 3.591e-07 1.095e-02]  [90 -19 6]
 ST 89-1  3.674e+01  [0 1.000e+00 7.566e+02 9.472e-06]  [192 -21 4]
 ST 89-2  3.681e+01  [-85 5.021e-05 3.799e-02 9.312e-06]  [204 -26 18]
 ST 89-3s 3.689e+01  [-185 5.097e-10 3.856e-07 1.010e-02]  [90 -19 5]
 ST 90-1  3.720e+01  [0 1.000e+00 7.740e+02 9.925e-06]  [185 -16 4]
 ST 90-2  3.727e+01  [-87 4.209e-05 3.257e-02 9.990e-06]  [204 -26 16]
 ST 90-3s 3.735e+01  [-186 4.616e-10 3.572e-07 1.067e-02]  [90 -19 6]
 ST 91-1  3.766e+01  [0 1.000e+00 6.333e+02 9.576e-06]  [189 -19 4]
